domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p9,0.06,62.713,62.79,N/A,OOM,N/A,N/A,62.713,65.773,N/A,OOM,65.66,0.113,65.773
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p0,0.059,5.387,5.463,12,SUCCESS,5.23,0.157,5.387,0.782,12,SUCCESS,0.678,0.104,0.782
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p1,0.06,241.906,241.983,16,SUCCESS,241.153,0.753,241.906,16.093,16,SUCCESS,15.82,0.273,16.093
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p2,0.06,299.109,299.185,N/A,TIMEOUT,299.02,0.089,299.109,170.797,21,SUCCESS,169.932,0.865,170.797
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p3,0.06,117.348,117.424,N/A,OOM,N/A,N/A,117.348,299.085,N/A,TIMEOUT,298.97,0.115,299.085
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p4,0.059,62.275,62.35,N/A,OOM,N/A,N/A,62.275,299.137,N/A,TIMEOUT,299.06,0.077,299.137
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p5,0.056,62.807,62.88,N/A,OOM,N/A,N/A,62.807,91.856,N/A,OOM,91.74,0.116,91.856
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p6,0.059,63.539,63.615,N/A,OOM,N/A,N/A,63.539,82.865,N/A,OOM,82.78,0.085,82.865
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p7,0.061,63.457,63.534,N/A,OOM,N/A,N/A,63.457,66.146,N/A,OOM,66.07,0.076,66.146
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p8,0.06,63.417,63.495,N/A,OOM,N/A,N/A,63.417,67.02,N/A,OOM,66.93,0.09,67.02
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p9,0.059,64.185,64.26,N/A,OOM,N/A,N/A,64.185,67.006,N/A,OOM,66.93,0.076,67.006
visitall-multidimensional/4-dim-visitall-FAR-g1,p0,0.058,5.414,5.488,19,SUCCESS,5.245,0.169,5.414,0.798,19,SUCCESS,0.686,0.112,0.798
visitall-multidimensional/4-dim-visitall-FAR-g1,p1,0.061,242.467,242.545,28,SUCCESS,241.703,0.764,242.467,15.809,28,SUCCESS,15.54,0.269,15.809
visitall-multidimensional/4-dim-visitall-FAR-g1,p2,0.06,300.107,300.185,N/A,TIMEOUT,300.02,0.087,300.107,169.147,50,SUCCESS,168.265,0.882,169.147
visitall-multidimensional/4-dim-visitall-FAR-g1,p3,0.058,117.385,117.461,N/A,OOM,N/A,N/A,117.385,299.078,N/A,TIMEOUT,299.03,0.048,299.078
visitall-multidimensional/4-dim-visitall-FAR-g1,p4,0.059,62.015,62.09,N/A,OOM,N/A,N/A,62.015,299.155,N/A,TIMEOUT,299.05,0.105,299.155
visitall-multidimensional/4-dim-visitall-FAR-g1,p5,0.057,62.461,62.535,N/A,OOM,N/A,N/A,62.461,77.637,N/A,OOM,77.55,0.087,77.637
visitall-multidimensional/4-dim-visitall-FAR-g1,p6,0.059,63.678,63.754,N/A,OOM,N/A,N/A,63.678,97.439,N/A,OOM,97.35,0.089,97.439
visitall-multidimensional/4-dim-visitall-FAR-g1,p7,0.059,300.164,300.241,N/A,ERROR,300.09,0.074,300.164,66.454,N/A,OOM,66.38,0.074,66.454
visitall-multidimensional/4-dim-visitall-FAR-g1,p8,0.061,63.387,63.465,N/A,OOM,N/A,N/A,63.387,300.155,N/A,ERROR,300.08,0.075,300.155
visitall-multidimensional/4-dim-visitall-FAR-g1,p9,0.059,63.285,63.36,N/A,OOM,N/A,N/A,63.285,65.576,N/A,OOM,65.49,0.086,65.576
visitall-multidimensional/4-dim-visitall-FAR-g2,p0,0.057,5.334,5.409,38,SUCCESS,5.172,0.162,5.334,0.776,38,SUCCESS,0.673,0.103,0.776
visitall-multidimensional/4-dim-visitall-FAR-g2,p1,0.059,242.81,242.885,69,SUCCESS,242.046,0.764,242.81,15.901,69,SUCCESS,15.632,0.269,15.901
visitall-multidimensional/4-dim-visitall-FAR-g2,p2,0.058,299.103,299.178,N/A,TIMEOUT,299.01,0.093,299.103,170.505,96,SUCCESS,169.631,0.874,170.505
visitall-multidimensional/4-dim-visitall-FAR-g2,p3,0.056,117.422,117.497,N/A,OOM,N/A,N/A,117.422,299.092,N/A,TIMEOUT,299.00,0.092,299.092
visitall-multidimensional/4-dim-visitall-FAR-g2,p4,0.057,62.083,62.157,N/A,OOM,N/A,N/A,62.083,299.135,N/A,TIMEOUT,299.04,0.095,299.135
visitall-multidimensional/4-dim-visitall-FAR-g2,p5,0.058,62.727,62.802,N/A,OOM,N/A,N/A,62.727,78.663,N/A,OOM,78.59,0.073,78.663
visitall-multidimensional/4-dim-visitall-FAR-g2,p6,0.057,62.958,63.033,N/A,OOM,N/A,N/A,62.958,81.354,N/A,OOM,81.27,0.084,81.354
visitall-multidimensional/4-dim-visitall-FAR-g2,p7,0.058,64.305,64.379,N/A,OOM,N/A,N/A,64.305,300.161,N/A,ERROR,300.08,0.081,300.161
visitall-multidimensional/4-dim-visitall-FAR-g2,p8,0.06,63.417,63.494,N/A,OOM,N/A,N/A,63.417,66.418,N/A,OOM,66.35,0.068,66.418
visitall-multidimensional/4-dim-visitall-FAR-g2,p9,0.06,63.087,63.163,N/A,OOM,N/A,N/A,63.087,66.089,N/A,OOM,65.99,0.099,66.089
visitall-multidimensional/4-dim-visitall-FAR-g3,p0,0.058,5.432,5.506,57,SUCCESS,5.265,0.167,5.432,0.792,57,SUCCESS,0.687,0.105,0.792
visitall-multidimensional/4-dim-visitall-FAR-g3,p1,0.062,241.969,242.05,100,SUCCESS,241.192,0.777,241.969,15.912,100,SUCCESS,15.643,0.269,15.912
visitall-multidimensional/4-dim-visitall-FAR-g3,p2,0.059,299.113,299.189,N/A,TIMEOUT,299.03,0.083,299.113,184.307,141,SUCCESS,183.207,1.1,184.307
visitall-multidimensional/4-dim-visitall-FAR-g3,p3,0.093,134.384,134.508,N/A,OOM,N/A,N/A,134.384,299.098,N/A,TIMEOUT,299.03,0.068,299.098
visitall-multidimensional/4-dim-visitall-FAR-g3,p4,0.084,69.35,69.452,N/A,OOM,N/A,N/A,69.35,299.158,N/A,TIMEOUT,299.08,0.078,299.158
visitall-multidimensional/4-dim-visitall-FAR-g3,p5,0.063,300.163,300.243,N/A,ERROR,300.09,0.073,300.163,85.035,N/A,OOM,84.98,0.055,85.035
visitall-multidimensional/4-dim-visitall-FAR-g3,p6,0.066,300.167,300.254,N/A,ERROR,300.13,0.037,300.167,300.181,N/A,ERROR,300.11,0.071,300.181
visitall-multidimensional/4-dim-visitall-FAR-g3,p7,0.061,63.652,63.729,N/A,OOM,N/A,N/A,63.652,66.626,N/A,OOM,66.53,0.096,66.626
visitall-multidimensional/4-dim-visitall-FAR-g3,p8,0.059,63.097,63.173,N/A,OOM,N/A,N/A,63.097,300.179,N/A,ERROR,300.09,0.089,300.179
visitall-multidimensional/4-dim-visitall-FAR-g3,p9,0.064,69.932,70.014,N/A,OOM,N/A,N/A,69.932,72.14,N/A,OOM,72.04,0.1,72.14
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p0,0.061,299.067,299.146,N/A,TIMEOUT,298.98,0.087,299.067,12.631,4,SUCCESS,12.353,0.278,12.631
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p1,0.063,299.138,299.222,N/A,TIMEOUT,299.03,0.108,299.138,151.497,3,SUCCESS,150.588,0.909,151.497
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p2,0.061,82.111,82.19,N/A,OOM,N/A,N/A,82.111,299.108,N/A,TIMEOUT,299.03,0.078,299.108
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p3,0.059,55.409,55.484,N/A,OOM,N/A,N/A,55.409,107.306,N/A,OOM,107.23,0.076,107.306
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p4,0.061,59.629,59.706,N/A,OOM,N/A,N/A,59.629,89.798,N/A,OOM,89.72,0.078,89.798
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p5,0.065,60.683,60.766,N/A,OOM,N/A,N/A,60.683,64.153,N/A,OOM,64.04,0.113,64.153
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p6,0.064,59.769,59.852,N/A,OOM,N/A,N/A,59.769,64.535,N/A,OOM,64.46,0.075,64.535
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p7,0.06,55.397,55.474,N/A,OOM,N/A,N/A,55.397,58.979,N/A,OOM,58.89,0.089,58.979
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p8,0.06,54.734,54.81,N/A,OOM,N/A,N/A,54.734,62.625,N/A,OOM,62.54,0.085,62.625
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p9,0.06,54.856,54.932,N/A,OOM,N/A,N/A,54.856,62.807,N/A,OOM,62.72,0.087,62.807
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p0,0.058,299.081,299.155,N/A,TIMEOUT,298.97,0.111,299.081,13.279,8,SUCCESS,13.009,0.27,13.279
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p1,0.064,299.118,299.2,N/A,TIMEOUT,299.03,0.088,299.118,148.902,8,SUCCESS,148.015,0.887,148.902
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p2,0.059,82.215,82.291,N/A,OOM,N/A,N/A,82.215,299.168,N/A,TIMEOUT,299.07,0.098,299.168
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p3,0.059,54.269,54.345,N/A,OOM,N/A,N/A,54.269,106.485,N/A,OOM,106.40,0.085,106.485
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p4,0.062,54.393,54.473,N/A,OOM,N/A,N/A,54.393,300.206,N/A,ERROR,300.12,0.086,300.206
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p5,0.059,54.99,55.067,N/A,OOM,N/A,N/A,54.99,64.918,N/A,OOM,64.85,0.068,64.918
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p6,0.06,57.231,57.308,N/A,OOM,N/A,N/A,57.231,66.633,N/A,OOM,66.54,0.093,66.633
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p7,0.059,58.336,58.412,N/A,OOM,N/A,N/A,58.336,60.994,N/A,OOM,60.86,0.134,60.994
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p8,0.061,57.31,57.387,N/A,OOM,N/A,N/A,57.31,64.862,N/A,OOM,64.76,0.102,64.862
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p9,0.059,55.392,55.468,N/A,OOM,N/A,N/A,55.392,300.166,N/A,ERROR,300.11,0.056,300.166
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p0,0.06,299.06,299.137,N/A,TIMEOUT,298.99,0.07,299.06,12.459,12,SUCCESS,12.205,0.254,12.459
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p1,0.059,299.131,299.208,N/A,TIMEOUT,299.03,0.101,299.131,149.246,15,SUCCESS,148.355,0.891,149.246
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p2,0.061,301.192,301.271,N/A,ERROR,301.09,0.102,301.192,300.106,N/A,TIMEOUT,300.03,0.076,300.106
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p3,0.058,54.746,54.821,N/A,OOM,N/A,N/A,54.746,106.369,N/A,OOM,106.28,0.089,106.369
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p4,0.058,54.283,54.358,N/A,OOM,N/A,N/A,54.283,300.195,N/A,ERROR,300.10,0.095,300.195
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p5,0.059,54.919,54.996,N/A,OOM,N/A,N/A,54.919,58.831,N/A,OOM,58.75,0.081,58.831
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p6,0.06,54.859,54.937,N/A,OOM,N/A,N/A,54.859,62.88,N/A,OOM,62.77,0.11,62.88
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p7,0.058,54.592,54.667,N/A,OOM,N/A,N/A,54.592,58.022,N/A,OOM,57.93,0.092,58.022
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p8,0.057,55.789,55.862,N/A,OOM,N/A,N/A,55.789,63.536,N/A,OOM,63.44,0.096,63.536
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p9,0.059,300.185,300.261,N/A,ERROR,300.08,0.105,300.185,62.674,N/A,OOM,62.59,0.084,62.674
visitall-multidimensional/5-dim-visitall-FAR-g1,p0,0.057,299.071,299.146,N/A,TIMEOUT,298.99,0.081,299.071,12.591,24,SUCCESS,12.333,0.258,12.591
visitall-multidimensional/5-dim-visitall-FAR-g1,p1,0.058,299.11,299.186,N/A,TIMEOUT,299.00,0.11,299.11,148.208,35,SUCCESS,147.316,0.892,148.208
visitall-multidimensional/5-dim-visitall-FAR-g1,p2,0.062,300.207,300.285,N/A,ERROR,300.10,0.107,300.207,299.102,N/A,TIMEOUT,299.04,0.062,299.102
visitall-multidimensional/5-dim-visitall-FAR-g1,p3,0.059,52.996,53.073,N/A,OOM,N/A,N/A,52.996,104.772,N/A,OOM,104.70,0.072,104.772
visitall-multidimensional/5-dim-visitall-FAR-g1,p4,0.058,54.009,54.084,N/A,OOM,N/A,N/A,54.009,300.256,N/A,ERROR,300.18,0.076,300.256
visitall-multidimensional/5-dim-visitall-FAR-g1,p5,0.063,56.614,56.695,N/A,OOM,N/A,N/A,56.614,65.756,N/A,OOM,65.67,0.086,65.756
visitall-multidimensional/5-dim-visitall-FAR-g1,p6,0.06,56.685,56.763,N/A,OOM,N/A,N/A,56.685,65.182,N/A,OOM,65.08,0.102,65.182
visitall-multidimensional/5-dim-visitall-FAR-g1,p7,0.061,55.006,55.085,N/A,OOM,N/A,N/A,55.006,61.257,N/A,OOM,61.16,0.097,61.257
visitall-multidimensional/5-dim-visitall-FAR-g1,p8,0.058,54.083,54.157,N/A,OOM,N/A,N/A,54.083,62.655,N/A,OOM,62.55,0.105,62.655
visitall-multidimensional/5-dim-visitall-FAR-g1,p9,0.06,54.501,54.579,N/A,OOM,N/A,N/A,54.501,300.163,N/A,ERROR,300.10,0.063,300.163
visitall-multidimensional/5-dim-visitall-FAR-g2,p0,0.057,299.064,299.138,N/A,TIMEOUT,298.97,0.094,299.064,12.417,48,SUCCESS,12.152,0.265,12.417
visitall-multidimensional/5-dim-visitall-FAR-g2,p1,0.06,299.122,299.199,N/A,TIMEOUT,299.03,0.092,299.122,146.867,67,SUCCESS,145.993,0.874,146.867
visitall-multidimensional/5-dim-visitall-FAR-g2,p2,0.058,79.985,80.06,N/A,OOM,N/A,N/A,79.985,299.104,N/A,TIMEOUT,299.00,0.104,299.104
visitall-multidimensional/5-dim-visitall-FAR-g2,p3,0.06,56.099,56.176,N/A,OOM,N/A,N/A,56.099,109.878,N/A,OOM,109.79,0.088,109.878
visitall-multidimensional/5-dim-visitall-FAR-g2,p4,0.061,56.553,56.632,N/A,OOM,N/A,N/A,56.553,84.69,N/A,OOM,84.58,0.11,84.69
visitall-multidimensional/5-dim-visitall-FAR-g2,p5,0.06,56.497,56.575,N/A,OOM,N/A,N/A,56.497,60.862,N/A,OOM,60.76,0.102,60.862
visitall-multidimensional/5-dim-visitall-FAR-g2,p6,0.062,56.786,56.865,N/A,OOM,N/A,N/A,56.786,300.171,N/A,ERROR,300.08,0.091,300.171
visitall-multidimensional/5-dim-visitall-FAR-g2,p7,0.058,54.76,54.835,N/A,OOM,N/A,N/A,54.76,57.274,N/A,OOM,57.18,0.094,57.274
visitall-multidimensional/5-dim-visitall-FAR-g2,p8,0.059,54.121,54.197,N/A,OOM,N/A,N/A,54.121,61.678,N/A,OOM,61.60,0.078,61.678
visitall-multidimensional/5-dim-visitall-FAR-g2,p9,0.059,54.276,54.352,N/A,OOM,N/A,N/A,54.276,61.711,N/A,OOM,61.62,0.091,61.711
visitall-multidimensional/5-dim-visitall-FAR-g3,p0,0.057,299.075,299.15,N/A,TIMEOUT,298.97,0.105,299.075,12.345,72,SUCCESS,12.091,0.254,12.345
visitall-multidimensional/5-dim-visitall-FAR-g3,p1,0.06,299.125,299.201,N/A,TIMEOUT,299.02,0.105,299.125,150.183,96,SUCCESS,149.293,0.89,150.183
visitall-multidimensional/5-dim-visitall-FAR-g3,p2,0.061,80.132,80.211,N/A,OOM,N/A,N/A,80.132,299.091,N/A,TIMEOUT,299.03,0.061,299.091
visitall-multidimensional/5-dim-visitall-FAR-g3,p3,0.059,300.163,300.239,N/A,ERROR,300.10,0.063,300.163,105.033,N/A,OOM,104.97,0.063,105.033
visitall-multidimensional/5-dim-visitall-FAR-g3,p4,0.058,54.173,54.248,N/A,OOM,N/A,N/A,54.173,80.34,N/A,OOM,80.26,0.08,80.34
visitall-multidimensional/5-dim-visitall-FAR-g3,p5,0.06,54.523,54.599,N/A,OOM,N/A,N/A,54.523,300.242,N/A,ERROR,300.19,0.052,300.242
visitall-multidimensional/5-dim-visitall-FAR-g3,p6,0.06,55.414,55.49,N/A,OOM,N/A,N/A,55.414,62.194,N/A,OOM,62.11,0.084,62.194
visitall-multidimensional/5-dim-visitall-FAR-g3,p7,0.06,54.717,54.794,N/A,OOM,N/A,N/A,54.717,57.483,N/A,OOM,57.40,0.083,57.483
visitall-multidimensional/5-dim-visitall-FAR-g3,p8,0.06,53.821,53.897,N/A,OOM,N/A,N/A,53.821,62.918,N/A,OOM,62.82,0.098,62.918
visitall-multidimensional/5-dim-visitall-FAR-g3,p9,0.059,53.873,53.949,N/A,OOM,N/A,N/A,53.873,61.796,N/A,OOM,61.69,0.106,61.796
