domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
organic-synthesis-alkene,p8,0.068,0.115,0.202,6,SUCCESS,0.036,0.079,0.115,0.553,2,SUCCESS,0.448,0.105,0.553
organic-synthesis-alkene,p9,0.091,0.259,0.367,6,SUCCESS,0.131,0.128,0.259,110.962,N/A,OOM,110.88,0.082,110.962
organic-synthesis-original,prob01,0.286,299.159,299.463,N/A,TIMEOUT,299.04,0.119,299.159,300.159,N/A,ERROR,300.11,0.049,300.159
organic-synthesis-original,prob02,0.232,3.376,3.625,6,SUCCESS,3.252,0.124,3.376,49.501,N/A,OOM,49.44,0.061,49.501
organic-synthesis-original,prob03,0.384,5.134,5.535,7,SUCCESS,5.015,0.119,5.134,39.685,N/A,OOM,39.63,0.055,39.685
organic-synthesis-original,prob04,0.232,1.129,1.377,9,SUCCESS,1.038,0.091,1.129,57.751,11,SUCCESS,56.598,1.153,57.751
organic-synthesis-original,prob05,0.39,143.217,143.624,4,SUCCESS,138.271,4.946,143.217,44.111,N/A,OOM,44.04,0.071,44.111
organic-synthesis-original,prob06,0.13,0.771,0.918,13,SUCCESS,0.683,0.088,0.771,40.597,N/A,OOM,40.53,0.067,40.597
organic-synthesis-original,prob07,0.837,183.293,184.146,15,SUCCESS,177.765,5.528,183.293,40.515,N/A,OOM,40.46,0.055,40.515
organic-synthesis-original,prob08,0.433,300.16,300.61,N/A,ERROR,300.11,0.05,300.16,36.848,N/A,OOM,36.80,0.048,36.848
organic-synthesis-original,prob09,0.287,104.202,104.506,N/A,OOM,N/A,N/A,104.202,35.734,N/A,OOM,35.69,0.044,35.734
organic-synthesis-original,prob10,0.183,12.415,12.614,15,SUCCESS,12.2,0.215,12.415,43.16,N/A,OOM,43.07,0.09,43.16
organic-synthesis-original,prob11,0.486,40.466,40.968,23,SUCCESS,40.12,0.346,40.466,43.411,N/A,OOM,43.34,0.071,43.411
organic-synthesis-original,prob12,0.335,83.917,84.268,N/A,OOM,N/A,N/A,83.917,35.755,N/A,OOM,35.69,0.065,35.755
organic-synthesis-original,prob13,0.232,22.027,22.276,3,SUCCESS,21.776,0.251,22.027,51.487,N/A,ERROR,51.42,0.067,51.487
organic-synthesis-original,prob14,0.384,17.997,18.398,10,SUCCESS,17.775,0.222,17.997,300.167,N/A,ERROR,300.09,0.077,300.167
organic-synthesis-original,prob15,0.436,38.295,38.748,20,SUCCESS,37.945,0.35,38.295,39.854,N/A,OOM,39.78,0.074,39.854
organic-synthesis-original,prob16,0.097,8.24,8.354,9,SUCCESS,8.055,0.185,8.24,40.36,N/A,ERROR,40.29,0.07,40.36
organic-synthesis-original,prob17,0.385,84.589,84.99,N/A,OOM,N/A,N/A,84.589,42.427,N/A,OOM,42.37,0.057,42.427
organic-synthesis-original,prob18,0.182,49.089,49.288,50,SUCCESS,48.732,0.357,49.089,300.154,N/A,ERROR,300.09,0.064,300.154
organic-synthesis-original,prob19,0.384,16.007,16.407,12,SUCCESS,15.777,0.23,16.007,72.635,N/A,OOM,72.56,0.075,72.635
organic-synthesis-original,prob20,0.131,3.177,3.324,16,SUCCESS,3.062,0.115,3.177,38.025,N/A,OOM,37.96,0.065,38.025
pipesworld-tankage-nosplit,p01-net1-b6-g2-t50,0.072,0.247,0.336,6,SUCCESS,0.156,0.091,0.247,0.122,5,SUCCESS,0.034,0.088,0.122
pipesworld-tankage-nosplit,p02-net1-b6-g4-t50,0.074,0.246,0.338,11,SUCCESS,0.159,0.087,0.246,0.121,10,SUCCESS,0.035,0.086,0.121
pipesworld-tankage-nosplit,p03-net1-b8-g3-t80,0.075,0.254,0.346,9,SUCCESS,0.173,0.081,0.254,0.188,8,SUCCESS,0.103,0.085,0.188
pipesworld-tankage-nosplit,p04-net1-b8-g5-t80,0.072,0.256,0.345,11,SUCCESS,0.173,0.083,0.256,0.184,9,SUCCESS,0.102,0.082,0.184
pipesworld-tankage-nosplit,p05-net1-b10-g4-t50,0.076,0.316,0.409,10,SUCCESS,0.229,0.087,0.316,0.216,9,SUCCESS,0.126,0.09,0.216
pipesworld-tankage-nosplit,p06-net1-b10-g6-t50,0.072,0.295,0.384,13,SUCCESS,0.212,0.083,0.295,0.202,12,SUCCESS,0.119,0.083,0.202
pipesworld-tankage-nosplit,p07-net1-b12-g5-t80,0.07,0.319,0.407,13,SUCCESS,0.235,0.084,0.319,0.48,12,SUCCESS,0.383,0.097,0.48
pipesworld-tankage-nosplit,p08-net1-b12-g7-t80,0.076,0.347,0.44,17,SUCCESS,0.258,0.089,0.347,0.453,17,SUCCESS,0.359,0.094,0.453
pipesworld-tankage-nosplit,p09-net1-b14-g6-t50,0.071,0.346,0.433,24,SUCCESS,0.263,0.083,0.346,0.523,24,SUCCESS,0.42,0.103,0.523
pipesworld-tankage-nosplit,p10-net1-b14-g8-t50,0.071,0.348,0.436,31,SUCCESS,0.263,0.085,0.348,0.572,31,SUCCESS,0.463,0.109,0.572
pipesworld-tankage-nosplit,p11-net2-b10-g2-t30,0.073,0.448,0.54,14,SUCCESS,0.357,0.091,0.448,41.504,11,SUCCESS,39.52,1.984,41.504
pipesworld-tankage-nosplit,p12-net2-b10-g4-t60,0.076,0.454,0.548,21,SUCCESS,0.352,0.102,0.454,117.063,17,SUCCESS,111.014,6.049,117.063
pipesworld-tankage-nosplit,p13-net2-b12-g3-t70,0.073,0.587,0.677,15,SUCCESS,0.486,0.101,0.587,196.658,11,SUCCESS,185.844,10.814,196.658
pipesworld-tankage-nosplit,p14-net2-b12-g5-t30,0.074,0.646,0.737,41,SUCCESS,0.535,0.111,0.646,81.369,26,SUCCESS,77.172,4.197,81.369
pipesworld-tankage-nosplit,p15-net2-b14-g4-t30,0.074,0.647,0.737,21,SUCCESS,0.549,0.098,0.647,85.37,17,SUCCESS,81.11,4.26,85.37
pipesworld-tankage-nosplit,p16-net2-b14-g6-t80,0.077,0.672,0.767,30,SUCCESS,0.57,0.102,0.672,81.448,N/A,OOM,81.38,0.068,81.448
pipesworld-tankage-nosplit,p17-net2-b16-g5-t20,0.075,0.852,0.944,20,SUCCESS,0.747,0.105,0.852,123.943,16,SUCCESS,117.57,6.373,123.943
pipesworld-tankage-nosplit,p18-net2-b16-g7-t60,0.073,0.979,1.07,32,SUCCESS,0.872,0.107,0.979,300.172,N/A,ERROR,300.11,0.062,300.172
pipesworld-tankage-nosplit,p19-net2-b18-g6-t60,0.072,1.159,1.248,33,SUCCESS,1.045,0.114,1.159,82.541,N/A,OOM,82.49,0.051,82.541
pipesworld-tankage-nosplit,p20-net2-b18-g8-t90,0.073,1.295,1.385,45,SUCCESS,1.182,0.113,1.295,98.142,N/A,OOM,98.11,0.032,98.142
pipesworld-tankage-nosplit,p21-net3-b12-g2-t60,0.071,0.744,0.831,11,SUCCESS,0.646,0.098,0.744,100.53,9,SUCCESS,95.332,5.198,100.53
pipesworld-tankage-nosplit,p22-net3-b12-g4-t60,0.082,0.764,0.863,26,SUCCESS,0.661,0.103,0.764,100.263,21,SUCCESS,95.064,5.199,100.263
pipesworld-tankage-nosplit,p23-net3-b14-g3-t60,0.076,1.019,1.112,20,SUCCESS,0.909,0.11,1.019,68.397,N/A,OOM,68.35,0.047,68.397
pipesworld-tankage-nosplit,p24-net3-b14-g5-t60,0.075,1.098,1.191,31,SUCCESS,0.99,0.108,1.098,81.216,N/A,OOM,81.17,0.046,81.216
pipesworld-tankage-nosplit,p25-net3-b16-g5-t60,0.075,1.432,1.525,29,SUCCESS,1.326,0.106,1.432,86.818,N/A,OOM,86.77,0.048,86.818
pipesworld-tankage-nosplit,p26-net3-b16-g7-t70,0.071,1.425,1.513,39,SUCCESS,1.316,0.109,1.425,90.516,N/A,OOM,90.47,0.046,90.516
pipesworld-tankage-nosplit,p27-net3-b18-g6-t70,0.071,1.709,1.797,35,SUCCESS,1.597,0.112,1.709,300.154,N/A,ERROR,300.11,0.044,300.154
pipesworld-tankage-nosplit,p28-net3-b18-g7-t70,0.072,1.599,1.688,44,SUCCESS,1.489,0.11,1.599,81.053,N/A,OOM,81.02,0.033,81.053
pipesworld-tankage-nosplit,p29-net3-b20-g6-t70,0.072,2.166,2.255,37,SUCCESS,2.048,0.118,2.166,108.0,N/A,OOM,107.90,0.1,108.0
pipesworld-tankage-nosplit,p30-net3-b20-g8-t70,0.072,2.095,2.184,48,SUCCESS,1.975,0.12,2.095,107.21,N/A,OOM,107.14,0.07,107.21
pipesworld-tankage-nosplit,p31-net4-b14-g3-t20,0.071,0.794,0.881,24,SUCCESS,0.689,0.105,0.794,32.636,21,SUCCESS,31.201,1.435,32.636
pipesworld-tankage-nosplit,p32-net4-b14-g5-t30,0.071,1.313,1.401,29,SUCCESS,1.205,0.108,1.313,94.013,N/A,OOM,93.92,0.093,94.013
pipesworld-tankage-nosplit,p33-net4-b16-g5-t60,0.072,1.688,1.777,26,SUCCESS,1.571,0.117,1.688,82.198,N/A,OOM,82.15,0.048,82.198
pipesworld-tankage-nosplit,p34-net4-b16-g6-t60,0.073,1.851,1.94,35,SUCCESS,1.728,0.123,1.851,300.205,N/A,ERROR,300.15,0.055,300.205
pipesworld-tankage-nosplit,p35-net4-b18-g4-t90,0.071,2.333,2.421,21,SUCCESS,2.209,0.124,2.333,300.163,N/A,ERROR,300.11,0.053,300.163
pipesworld-tankage-nosplit,p36-net4-b18-g6-t90,0.071,2.435,2.523,29,SUCCESS,2.314,0.121,2.435,300.16,N/A,ERROR,300.08,0.08,300.16
pipesworld-tankage-nosplit,p37-net4-b20-g5-t60,0.073,2.767,2.857,18,SUCCESS,2.639,0.128,2.767,102.016,N/A,OOM,101.94,0.076,102.016
pipesworld-tankage-nosplit,p38-net4-b20-g7-t60,0.074,2.764,2.855,25,SUCCESS,2.634,0.13,2.764,102.376,N/A,OOM,102.27,0.106,102.376
pipesworld-tankage-nosplit,p39-net4-b22-g7-t50,0.074,3.842,3.933,26,SUCCESS,3.702,0.14,3.842,300.172,N/A,ERROR,300.10,0.072,300.172
pipesworld-tankage-nosplit,p40-net4-b22-g8-t50,0.073,3.753,3.844,31,SUCCESS,3.614,0.139,3.753,87.987,N/A,OOM,87.92,0.067,87.987
pipesworld-tankage-nosplit,p41-net5-b22-g2-t20,0.072,5.448,5.537,8,SUCCESS,5.292,0.156,5.448,77.319,N/A,OOM,77.24,0.079,77.319
pipesworld-tankage-nosplit,p42-net5-b22-g4-t50,0.071,5.694,5.782,31,SUCCESS,5.528,0.166,5.694,95.53,N/A,OOM,95.46,0.07,95.53
pipesworld-tankage-nosplit,p43-net5-b24-g3-t80,0.089,7.118,7.223,30,SUCCESS,6.942,0.176,7.118,92.428,N/A,OOM,92.36,0.068,92.428
pipesworld-tankage-nosplit,p44-net5-b24-g5-t80,0.089,6.985,7.091,34,SUCCESS,6.802,0.183,6.985,300.151,N/A,ERROR,300.12,0.031,300.151
pipesworld-tankage-nosplit,p45-net5-b26-g4-t50,0.073,8.58,8.669,34,SUCCESS,8.394,0.186,8.58,87.364,N/A,OOM,87.26,0.104,87.364
pipesworld-tankage-nosplit,p46-net5-b26-g6-t50,0.089,8.72,8.825,46,SUCCESS,8.537,0.183,8.72,301.149,N/A,ERROR,301.08,0.069,301.149
pipesworld-tankage-nosplit,p47-net5-b28-g5-t50,0.089,10.368,10.474,47,SUCCESS,10.166,0.202,10.368,85.384,N/A,OOM,85.31,0.074,85.384
pipesworld-tankage-nosplit,p48-net5-b28-g7-t50,0.09,10.405,10.512,57,SUCCESS,10.203,0.202,10.405,84.513,N/A,OOM,84.41,0.103,84.513
pipesworld-tankage-nosplit,p49-net5-b30-g6-t50,0.09,12.566,12.672,33,SUCCESS,12.358,0.208,12.566,300.152,N/A,ERROR,300.06,0.092,300.152
pipesworld-tankage-nosplit,p50-net5-b30-g8-t50,0.09,12.587,12.695,52,SUCCESS,12.379,0.208,12.587,92.417,N/A,OOM,92.31,0.107,92.417
rovers-large-simple/goal-2,p-r1-w1000-o1-1-g2,0.182,5.647,5.846,12,SUCCESS,5.517,0.13,5.647,26.827,12,SUCCESS,26.708,0.119,26.827
rovers-large-simple/goal-2,p-r1-w1500-o1-1-g2,0.268,9.499,9.784,12,SUCCESS,9.331,0.168,9.499,61.895,12,SUCCESS,61.757,0.138,61.895
rovers-large-simple/goal-2,p-r1-w2000-o1-1-g2,0.346,11.972,12.334,12,SUCCESS,11.808,0.164,11.972,100.53,12,SUCCESS,100.383,0.147,100.53
rovers-large-simple/goal-2,p-r1-w2500-o1-1-g2,0.385,18.96,19.361,13,SUCCESS,18.771,0.189,18.96,300.148,N/A,ERROR,300.09,0.058,300.148
rovers-large-simple/goal-2,p-r1-w3000-o1-1-g2,0.475,20.92,21.411,10,SUCCESS,20.688,0.232,20.92,300.141,N/A,ERROR,300.07,0.071,300.141
rovers-large-simple/goal-2,p-r1-w3500-o1-1-g2,0.508,29.243,29.768,15,SUCCESS,28.986,0.257,29.243,47.761,N/A,OOM,47.68,0.081,47.761
rovers-large-simple/goal-2,p-r1-w4000-o1-1-g2,0.599,30.146,30.761,13,SUCCESS,29.884,0.262,30.146,301.16,N/A,ERROR,301.08,0.08,301.16
rovers-large-simple/goal-2,p-r1-w4500-o1-1-g2,0.703,32.815,33.534,7,SUCCESS,32.506,0.309,32.815,300.15,N/A,ERROR,300.09,0.06,300.15
rovers-large-simple/goal-2,p-r1-w5000-o1-1-g2,0.74,34.301,35.058,12,SUCCESS,33.985,0.316,34.301,44.487,N/A,OOM,44.39,0.097,44.487
rovers-large-simple/goal-2,p-r1-w5500-o1-1-g2,0.768,38.613,39.398,14,SUCCESS,38.315,0.298,38.613,54.792,N/A,OOM,54.70,0.092,54.792
rovers-large-simple/goal-4,p-r1-w1000-o1-1-g4,0.179,5.806,6.002,19,SUCCESS,5.675,0.131,5.806,26.163,20,SUCCESS,26.036,0.127,26.163
rovers-large-simple/goal-4,p-r1-w1500-o1-1-g4,0.268,11.072,11.357,15,SUCCESS,10.899,0.173,11.072,125.03,16,SUCCESS,124.874,0.156,125.03
rovers-large-simple/goal-4,p-r1-w2000-o1-1-g4,0.355,13.375,13.746,20,SUCCESS,13.186,0.189,13.375,108.894,21,SUCCESS,108.739,0.155,108.894
rovers-large-simple/goal-4,p-r1-w2500-o1-1-g4,0.391,17.096,17.503,21,SUCCESS,16.869,0.227,17.096,300.149,N/A,ERROR,300.09,0.059,300.149
rovers-large-simple/goal-4,p-r1-w3000-o1-1-g4,0.475,20.58,21.071,24,SUCCESS,20.345,0.235,20.58,300.146,N/A,ERROR,300.08,0.066,300.146
rovers-large-simple/goal-4,p-r1-w3500-o1-1-g4,0.522,27.15,27.689,21,SUCCESS,26.863,0.287,27.15,300.148,N/A,ERROR,300.09,0.058,300.148
rovers-large-simple/goal-4,p-r1-w4000-o1-1-g4,0.612,29.072,29.702,23,SUCCESS,28.756,0.316,29.072,56.713,N/A,OOM,56.65,0.063,56.713
rovers-large-simple/goal-4,p-r1-w4500-o1-1-g4,0.641,30.543,31.201,25,SUCCESS,30.306,0.237,30.543,43.292,N/A,OOM,43.22,0.072,43.292
rovers-large-simple/goal-4,p-r1-w5000-o1-1-g4,0.751,38.069,38.836,24,SUCCESS,37.682,0.387,38.069,301.17,N/A,ERROR,301.07,0.1,301.17
rovers-large-simple/goal-4,p-r1-w5500-o1-1-g4,0.872,49.531,50.42,22,SUCCESS,49.109,0.422,49.531,45.663,N/A,OOM,45.59,0.073,45.663
rovers-large-simple/goal-6,p-r1-w1000-o1-1-g6,0.235,6.103,6.355,28,SUCCESS,5.965,0.138,6.103,27.31,28,SUCCESS,27.193,0.117,27.31
rovers-large-simple/goal-6,p-r1-w1500-o1-1-g6,0.267,10.962,11.246,30,SUCCESS,10.79,0.172,10.962,116.22,33,SUCCESS,116.08,0.14,116.22
rovers-large-simple/goal-6,p-r1-w2000-o1-1-g6,0.367,12.474,12.858,32,SUCCESS,12.3,0.174,12.474,108.545,33,SUCCESS,108.387,0.158,108.545
rovers-large-simple/goal-6,p-r1-w2500-o1-1-g6,0.386,18.782,19.185,35,SUCCESS,18.581,0.201,18.782,300.138,N/A,ERROR,300.08,0.058,300.138
rovers-large-simple/goal-6,p-r1-w3000-o1-1-g6,0.486,21.295,21.798,24,SUCCESS,21.033,0.262,21.295,301.164,N/A,ERROR,301.09,0.074,301.164
rovers-large-simple/goal-6,p-r1-w3500-o1-1-g6,0.509,22.738,23.264,33,SUCCESS,22.512,0.226,22.738,42.975,N/A,OOM,42.92,0.055,42.975
rovers-large-simple/goal-6,p-r1-w4000-o1-1-g6,0.595,26.714,27.325,31,SUCCESS,26.486,0.228,26.714,300.164,N/A,ERROR,300.09,0.074,300.164
rovers-large-simple/goal-6,p-r1-w4500-o1-1-g6,0.705,30.739,31.461,31,SUCCESS,30.456,0.283,30.739,44.609,N/A,OOM,44.52,0.089,44.609
rovers-large-simple/goal-6,p-r1-w5000-o1-1-g6,0.809,38.344,39.169,33,SUCCESS,37.969,0.375,38.344,48.589,N/A,OOM,48.50,0.089,48.589
rovers-large-simple/goal-6,p-r1-w5500-o1-1-g6,0.821,46.154,46.992,30,SUCCESS,45.825,0.329,46.154,54.311,N/A,OOM,54.23,0.081,54.311
rovers-large-simple/goal-8,p-r1-w1000-o1-1-g8,0.179,6.991,7.187,35,SUCCESS,6.855,0.136,6.991,53.002,35,SUCCESS,52.899,0.103,53.002
rovers-large-simple/goal-8,p-r1-w1500-o1-1-g8,0.265,11.14,11.422,42,SUCCESS,10.972,0.168,11.14,115.889,45,SUCCESS,115.756,0.133,115.889
rovers-large-simple/goal-8,p-r1-w2000-o1-1-g8,0.306,12.42,12.742,43,SUCCESS,12.249,0.171,12.42,109.349,44,SUCCESS,109.191,0.158,109.349
rovers-large-simple/goal-8,p-r1-w2500-o1-1-g8,0.387,19.005,19.411,44,SUCCESS,18.79,0.215,19.005,43.752,N/A,OOM,43.67,0.082,43.752
rovers-large-simple/goal-8,p-r1-w3000-o1-1-g8,0.48,21.525,22.021,34,SUCCESS,21.259,0.266,21.525,53.756,N/A,OOM,53.68,0.076,53.756
rovers-large-simple/goal-8,p-r1-w3500-o1-1-g8,0.51,22.494,23.022,44,SUCCESS,22.262,0.232,22.494,300.166,N/A,ERROR,300.06,0.106,300.166
rovers-large-simple/goal-8,p-r1-w4000-o1-1-g8,0.594,26.772,27.383,43,SUCCESS,26.535,0.237,26.772,60.398,N/A,OOM,60.30,0.098,60.398
rovers-large-simple/goal-8,p-r1-w4500-o1-1-g8,0.707,31.044,31.767,41,SUCCESS,30.756,0.288,31.044,300.181,N/A,ERROR,300.08,0.101,300.181
rovers-large-simple/goal-8,p-r1-w5000-o1-1-g8,0.748,39.962,40.727,44,SUCCESS,39.629,0.333,39.962,44.446,N/A,OOM,44.35,0.096,44.446
rovers-large-simple/goal-8,p-r1-w5500-o1-1-g8,0.837,45.526,46.38,39,SUCCESS,45.199,0.327,45.526,300.144,N/A,ERROR,300.08,0.064,300.144
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p0,0.055,0.265,0.337,3,SUCCESS,0.174,0.091,0.265,0.145,3,SUCCESS,0.065,0.08,0.145
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p1,0.057,3.955,4.029,4,SUCCESS,3.811,0.144,3.955,0.932,4,SUCCESS,0.823,0.109,0.932
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p2,0.056,30.611,30.684,5,SUCCESS,30.305,0.306,30.611,5.399,5,SUCCESS,5.233,0.166,5.399
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p3,0.056,162.588,162.661,7,SUCCESS,161.959,0.629,162.588,21.752,7,SUCCESS,21.459,0.293,21.752
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p4,0.057,299.068,299.141,N/A,TIMEOUT,299.01,0.058,299.068,71.009,11,SUCCESS,70.489,0.52,71.009
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p5,0.056,299.084,299.157,N/A,TIMEOUT,299.03,0.054,299.084,195.88,3,SUCCESS,195.025,0.855,195.88
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p6,0.06,299.122,299.199,N/A,TIMEOUT,299.04,0.082,299.122,300.081,N/A,TIMEOUT,299.95,0.131,300.081
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p7,0.06,299.143,299.219,N/A,TIMEOUT,299.06,0.083,299.143,299.085,N/A,TIMEOUT,299.00,0.085,299.085
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p8,0.06,123.948,124.025,N/A,OOM,N/A,N/A,123.948,299.101,N/A,TIMEOUT,299.03,0.071,299.101
visitall-multidimensional/3-dim-visitall-CLOSE-g1,p9,0.06,115.454,115.532,N/A,OOM,N/A,N/A,115.454,299.153,N/A,TIMEOUT,299.11,0.043,299.153
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p0,0.056,0.264,0.337,6,SUCCESS,0.178,0.086,0.264,0.146,5,SUCCESS,0.064,0.082,0.146
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p1,0.059,3.999,4.075,6,SUCCESS,3.858,0.141,3.999,0.952,6,SUCCESS,0.848,0.104,0.952
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p2,0.059,30.657,30.733,14,SUCCESS,30.357,0.3,30.657,5.353,14,SUCCESS,5.182,0.171,5.353
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p3,0.058,159.235,159.31,14,SUCCESS,158.6,0.635,159.235,21.551,14,SUCCESS,21.253,0.298,21.551
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p4,0.059,300.063,300.138,N/A,TIMEOUT,300.01,0.053,300.063,71.01,22,SUCCESS,70.495,0.515,71.01
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p5,0.059,299.087,299.163,N/A,TIMEOUT,299.01,0.077,299.087,194.938,12,SUCCESS,194.077,0.861,194.938
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p6,0.058,299.09,299.165,N/A,TIMEOUT,299.05,0.04,299.09,299.082,N/A,TIMEOUT,298.95,0.132,299.082
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p7,0.058,299.142,299.218,N/A,TIMEOUT,299.05,0.092,299.142,299.081,N/A,TIMEOUT,299.00,0.081,299.081
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p8,0.059,125.763,125.839,N/A,OOM,N/A,N/A,125.763,299.096,N/A,TIMEOUT,299.02,0.076,299.096
visitall-multidimensional/3-dim-visitall-CLOSE-g2,p9,0.058,114.08,114.155,N/A,OOM,N/A,N/A,114.08,299.116,N/A,TIMEOUT,299.05,0.066,299.116
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p0,0.055,0.269,0.342,9,SUCCESS,0.176,0.093,0.269,0.145,8,SUCCESS,0.062,0.083,0.145
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p1,0.056,3.952,4.024,12,SUCCESS,3.802,0.15,3.952,0.933,13,SUCCESS,0.826,0.107,0.933
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p2,0.057,30.44,30.513,18,SUCCESS,30.136,0.304,30.44,5.253,18,SUCCESS,5.081,0.172,5.253
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p3,0.061,162.718,162.796,26,SUCCESS,162.078,0.64,162.718,21.671,27,SUCCESS,21.374,0.297,21.671
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p4,0.057,299.057,299.13,N/A,TIMEOUT,298.97,0.087,299.057,71.149,29,SUCCESS,70.638,0.511,71.149
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p5,0.057,299.088,299.162,N/A,TIMEOUT,299.02,0.068,299.088,195.008,13,SUCCESS,194.157,0.851,195.008
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p6,0.058,300.1,300.175,N/A,TIMEOUT,300.03,0.07,300.1,299.08,N/A,TIMEOUT,298.96,0.12,299.08
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p7,0.058,299.141,299.217,N/A,TIMEOUT,299.07,0.071,299.141,299.083,N/A,TIMEOUT,298.99,0.093,299.083
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p8,0.061,124.786,124.864,N/A,OOM,N/A,N/A,124.786,299.097,N/A,TIMEOUT,299.02,0.077,299.097
visitall-multidimensional/3-dim-visitall-CLOSE-g3,p9,0.058,115.46,115.536,N/A,OOM,N/A,N/A,115.46,299.124,N/A,TIMEOUT,299.07,0.054,299.124
visitall-multidimensional/3-dim-visitall-FAR-g1,p0,0.057,0.263,0.337,15,SUCCESS,0.178,0.085,0.263,0.151,15,SUCCESS,0.063,0.088,0.151
visitall-multidimensional/3-dim-visitall-FAR-g1,p1,0.056,3.945,4.018,31,SUCCESS,3.795,0.15,3.945,0.899,31,SUCCESS,0.787,0.112,0.899
visitall-multidimensional/3-dim-visitall-FAR-g1,p2,0.058,30.414,30.489,50,SUCCESS,30.101,0.313,30.414,5.372,50,SUCCESS,5.204,0.168,5.372
visitall-multidimensional/3-dim-visitall-FAR-g1,p3,0.056,160.986,161.059,54,SUCCESS,160.342,0.644,160.986,21.69,54,SUCCESS,21.392,0.298,21.69
visitall-multidimensional/3-dim-visitall-FAR-g1,p4,0.057,299.053,299.128,N/A,TIMEOUT,298.96,0.093,299.053,71.277,79,SUCCESS,70.762,0.515,71.277
visitall-multidimensional/3-dim-visitall-FAR-g1,p5,0.059,300.075,300.15,N/A,TIMEOUT,299.99,0.085,300.075,193.538,97,SUCCESS,192.681,0.857,193.538
visitall-multidimensional/3-dim-visitall-FAR-g1,p6,0.056,300.117,300.19,N/A,TIMEOUT,300.01,0.107,300.117,299.076,N/A,TIMEOUT,298.97,0.106,299.076
visitall-multidimensional/3-dim-visitall-FAR-g1,p7,0.058,300.155,300.229,N/A,TIMEOUT,300.06,0.095,300.155,299.087,N/A,TIMEOUT,298.99,0.097,299.087
visitall-multidimensional/3-dim-visitall-FAR-g1,p8,0.061,124.293,124.37,N/A,OOM,N/A,N/A,124.293,299.093,N/A,TIMEOUT,299.02,0.073,299.093
visitall-multidimensional/3-dim-visitall-FAR-g1,p9,0.059,115.458,115.534,N/A,OOM,N/A,N/A,115.458,299.126,N/A,TIMEOUT,299.07,0.056,299.126
visitall-multidimensional/3-dim-visitall-FAR-g2,p0,0.055,0.26,0.331,24,SUCCESS,0.176,0.084,0.26,0.144,24,SUCCESS,0.063,0.081,0.144
visitall-multidimensional/3-dim-visitall-FAR-g2,p1,0.057,3.972,4.046,34,SUCCESS,3.83,0.142,3.972,0.954,54,SUCCESS,0.843,0.111,0.954
visitall-multidimensional/3-dim-visitall-FAR-g2,p2,0.058,30.686,30.761,80,SUCCESS,30.379,0.307,30.686,5.22,79,SUCCESS,5.049,0.171,5.22
visitall-multidimensional/3-dim-visitall-FAR-g2,p3,0.057,160.82,160.894,106,SUCCESS,160.179,0.641,160.82,21.574,105,SUCCESS,21.27,0.304,21.574
visitall-multidimensional/3-dim-visitall-FAR-g2,p4,0.057,299.066,299.141,N/A,TIMEOUT,298.98,0.086,299.066,71.069,115,SUCCESS,70.546,0.523,71.069
visitall-multidimensional/3-dim-visitall-FAR-g2,p5,0.06,299.084,299.16,N/A,TIMEOUT,299.01,0.074,299.084,195.061,169,SUCCESS,194.2,0.861,195.061
visitall-multidimensional/3-dim-visitall-FAR-g2,p6,0.059,299.108,299.185,N/A,TIMEOUT,299.03,0.078,299.108,299.076,N/A,TIMEOUT,298.94,0.136,299.076
visitall-multidimensional/3-dim-visitall-FAR-g2,p7,0.06,299.136,299.213,N/A,TIMEOUT,299.04,0.096,299.136,299.079,N/A,TIMEOUT,299.01,0.069,299.079
