domain,problem,our_transformation_time,our_fd_time,our_total_time,our_h_value,our_status,our_fd_ground_time,our_search_time,our_planning_time,baseline_total_time,baseline_h_value,baseline_status,baseline_fd_ground_time,baseline_search_time,baseline_planning_time
visitall-multidimensional/3-dim-visitall-FAR-g2,p8,0.063,126.03,126.111,N/A,OOM,N/A,N/A,126.03,299.097,N/A,TIMEOUT,299.03,0.067,299.097
visitall-multidimensional/3-dim-visitall-FAR-g2,p9,0.061,116.398,116.475,N/A,OOM,N/A,N/A,116.398,299.11,N/A,TIMEOUT,299.02,0.09,299.11
visitall-multidimensional/3-dim-visitall-FAR-g3,p0,0.056,0.258,0.333,17,SUCCESS,0.173,0.085,0.258,0.145,15,SUCCESS,0.063,0.082,0.145
visitall-multidimensional/3-dim-visitall-FAR-g3,p1,0.058,4.013,4.088,36,SUCCESS,3.85,0.163,4.013,0.95,36,SUCCESS,0.842,0.108,0.95
visitall-multidimensional/3-dim-visitall-FAR-g3,p2,0.057,30.799,30.873,50,SUCCESS,30.392,0.407,30.799,5.361,50,SUCCESS,5.173,0.188,5.361
visitall-multidimensional/3-dim-visitall-FAR-g3,p3,0.057,161.054,161.128,71,SUCCESS,159.771,1.283,161.054,21.753,71,SUCCESS,21.387,0.366,21.753
visitall-multidimensional/3-dim-visitall-FAR-g3,p4,0.058,299.065,299.14,N/A,TIMEOUT,298.99,0.075,299.065,70.936,88,SUCCESS,70.17,0.766,70.936
visitall-multidimensional/3-dim-visitall-FAR-g3,p5,0.057,299.084,299.158,N/A,TIMEOUT,299.00,0.084,299.084,196.058,107,SUCCESS,194.295,1.763,196.058
visitall-multidimensional/3-dim-visitall-FAR-g3,p6,0.058,299.101,299.175,N/A,TIMEOUT,299.02,0.081,299.101,299.085,N/A,TIMEOUT,298.96,0.125,299.085
visitall-multidimensional/3-dim-visitall-FAR-g3,p7,0.06,300.147,300.224,N/A,TIMEOUT,300.07,0.077,300.147,299.086,N/A,TIMEOUT,299.00,0.086,299.086
visitall-multidimensional/3-dim-visitall-FAR-g3,p8,0.059,123.758,123.834,N/A,OOM,N/A,N/A,123.758,299.101,N/A,TIMEOUT,299.03,0.071,299.101
visitall-multidimensional/3-dim-visitall-FAR-g3,p9,0.058,115.532,115.608,N/A,OOM,N/A,N/A,115.532,299.139,N/A,TIMEOUT,299.08,0.059,299.139
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p0,0.058,5.506,5.58,4,SUCCESS,5.343,0.163,5.506,0.774,4,SUCCESS,0.671,0.103,0.774
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p1,0.059,240.321,240.398,5,SUCCESS,239.483,0.838,240.321,15.876,5,SUCCESS,15.61,0.266,15.876
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p2,0.057,299.106,299.18,N/A,TIMEOUT,299.02,0.086,299.106,171.41,7,SUCCESS,170.513,0.897,171.41
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p3,0.056,117.055,117.128,N/A,OOM,N/A,N/A,117.055,299.088,N/A,TIMEOUT,299.01,0.078,299.088
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p4,0.063,61.787,61.867,N/A,OOM,N/A,N/A,61.787,299.181,N/A,TIMEOUT,299.11,0.071,299.181
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p5,0.06,62.639,62.716,N/A,OOM,N/A,N/A,62.639,78.948,N/A,OOM,78.86,0.088,78.948
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p6,0.061,63.113,63.191,N/A,OOM,N/A,N/A,63.113,98.045,N/A,OOM,97.99,0.055,98.045
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p7,0.058,64.742,64.817,N/A,OOM,N/A,N/A,64.742,66.992,N/A,OOM,66.90,0.092,66.992
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p8,0.067,63.905,63.989,N/A,OOM,N/A,N/A,63.905,300.184,N/A,ERROR,300.12,0.064,300.184
visitall-multidimensional/4-dim-visitall-CLOSE-g1,p9,0.059,63.998,64.073,N/A,OOM,N/A,N/A,63.998,67.294,N/A,OOM,67.21,0.084,67.294
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p0,0.062,5.634,5.712,5,SUCCESS,5.46,0.174,5.634,0.783,5,SUCCESS,0.678,0.105,0.783
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p1,0.058,243.436,243.511,4,SUCCESS,242.605,0.831,243.436,15.923,4,SUCCESS,15.658,0.265,15.923
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p2,0.059,299.112,299.187,N/A,TIMEOUT,299.03,0.082,299.112,169.665,6,SUCCESS,168.787,0.878,169.665
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p3,0.06,116.787,116.867,N/A,OOM,N/A,N/A,116.787,299.09,N/A,TIMEOUT,299.01,0.08,299.09
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p4,0.058,61.242,61.318,N/A,OOM,N/A,N/A,61.242,299.222,N/A,TIMEOUT,299.15,0.072,299.222
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p5,0.057,62.556,62.63,N/A,OOM,N/A,N/A,62.556,77.996,N/A,OOM,77.91,0.086,77.996
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p6,0.058,63.062,63.137,N/A,OOM,N/A,N/A,63.062,82.55,N/A,OOM,82.48,0.07,82.55
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p7,0.069,64.407,64.494,N/A,OOM,N/A,N/A,64.407,67.119,N/A,OOM,67.05,0.069,67.119
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p8,0.057,63.166,63.24,N/A,OOM,N/A,N/A,63.166,300.169,N/A,ERROR,300.10,0.069,300.169
visitall-multidimensional/4-dim-visitall-CLOSE-g2,p9,0.058,62.982,63.057,N/A,OOM,N/A,N/A,62.982,65.777,N/A,OOM,65.70,0.077,65.777
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p0,0.057,5.421,5.495,7,SUCCESS,5.256,0.165,5.421,0.787,7,SUCCESS,0.684,0.103,0.787
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p1,0.06,242.974,243.051,10,SUCCESS,242.026,0.948,242.974,16.012,10,SUCCESS,15.734,0.278,16.012
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p2,0.06,299.107,299.183,N/A,TIMEOUT,299.05,0.057,299.107,171.31,13,SUCCESS,170.379,0.931,171.31
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p3,0.059,117.365,117.441,N/A,OOM,N/A,N/A,117.365,300.081,N/A,TIMEOUT,300.03,0.051,300.081
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p4,0.06,62.185,62.263,N/A,OOM,N/A,N/A,62.185,299.154,N/A,TIMEOUT,299.07,0.084,299.154
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p5,0.059,63.217,63.293,N/A,OOM,N/A,N/A,63.217,93.278,N/A,OOM,93.18,0.098,93.278
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p6,0.065,63.741,63.822,N/A,OOM,N/A,N/A,63.741,98.012,N/A,OOM,97.93,0.082,98.012
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p7,0.058,63.989,64.064,N/A,OOM,N/A,N/A,63.989,66.901,N/A,OOM,66.83,0.071,66.901
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p8,0.064,63.415,63.496,N/A,OOM,N/A,N/A,63.415,66.031,N/A,OOM,65.95,0.081,66.031
visitall-multidimensional/4-dim-visitall-CLOSE-g3,p9,0.059,63.05,63.127,N/A,OOM,N/A,N/A,63.05,65.685,N/A,OOM,65.59,0.095,65.685
visitall-multidimensional/4-dim-visitall-FAR-g1,p0,0.057,5.52,5.594,19,SUCCESS,5.346,0.174,5.52,0.787,19,SUCCESS,0.684,0.103,0.787
visitall-multidimensional/4-dim-visitall-FAR-g1,p1,0.06,245.511,245.588,28,SUCCESS,244.283,1.228,245.511,15.925,28,SUCCESS,15.636,0.289,15.925
visitall-multidimensional/4-dim-visitall-FAR-g1,p2,0.058,299.108,299.183,N/A,TIMEOUT,299.03,0.078,299.108,170.405,50,SUCCESS,169.153,1.252,170.405
visitall-multidimensional/4-dim-visitall-FAR-g1,p3,0.059,117.661,117.737,N/A,OOM,N/A,N/A,117.661,299.109,N/A,TIMEOUT,299.02,0.089,299.109
visitall-multidimensional/4-dim-visitall-FAR-g1,p4,0.057,61.494,61.568,N/A,OOM,N/A,N/A,61.494,299.154,N/A,TIMEOUT,299.06,0.094,299.154
visitall-multidimensional/4-dim-visitall-FAR-g1,p5,0.06,300.157,300.234,N/A,ERROR,300.08,0.077,300.157,79.133,N/A,OOM,79.09,0.043,79.133
visitall-multidimensional/4-dim-visitall-FAR-g1,p6,0.058,63.466,63.541,N/A,OOM,N/A,N/A,63.466,96.923,N/A,OOM,96.86,0.063,96.923
visitall-multidimensional/4-dim-visitall-FAR-g1,p7,0.059,62.62,62.696,N/A,OOM,N/A,N/A,62.62,65.812,N/A,OOM,65.75,0.062,65.812
visitall-multidimensional/4-dim-visitall-FAR-g1,p8,0.06,63.208,63.285,N/A,OOM,N/A,N/A,63.208,300.146,N/A,ERROR,300.08,0.066,300.146
visitall-multidimensional/4-dim-visitall-FAR-g1,p9,0.059,62.848,62.924,N/A,OOM,N/A,N/A,62.848,65.583,N/A,OOM,65.53,0.053,65.583
visitall-multidimensional/4-dim-visitall-FAR-g2,p0,0.059,5.576,5.652,20,SUCCESS,5.396,0.18,5.576,0.784,20,SUCCESS,0.678,0.106,0.784
visitall-multidimensional/4-dim-visitall-FAR-g2,p1,0.06,241.774,241.851,37,SUCCESS,240.359,1.415,241.774,16.057,36,SUCCESS,15.754,0.303,16.057
visitall-multidimensional/4-dim-visitall-FAR-g2,p2,0.058,299.107,299.182,N/A,TIMEOUT,299.02,0.087,299.107,171.851,52,SUCCESS,170.603,1.248,171.851
visitall-multidimensional/4-dim-visitall-FAR-g2,p3,0.063,117.124,117.205,N/A,OOM,N/A,N/A,117.124,299.104,N/A,TIMEOUT,299.00,0.104,299.104
visitall-multidimensional/4-dim-visitall-FAR-g2,p4,0.058,62.147,62.223,N/A,OOM,N/A,N/A,62.147,300.156,N/A,TIMEOUT,300.08,0.076,300.156
visitall-multidimensional/4-dim-visitall-FAR-g2,p5,0.06,62.625,62.703,N/A,OOM,N/A,N/A,62.625,78.925,N/A,OOM,78.84,0.085,78.925
visitall-multidimensional/4-dim-visitall-FAR-g2,p6,0.059,300.146,300.222,N/A,ERROR,300.07,0.076,300.146,97.786,N/A,OOM,97.72,0.066,97.786
visitall-multidimensional/4-dim-visitall-FAR-g2,p7,0.064,63.754,63.835,N/A,OOM,N/A,N/A,63.754,300.177,N/A,ERROR,300.12,0.057,300.177
visitall-multidimensional/4-dim-visitall-FAR-g2,p8,0.058,63.099,63.174,N/A,OOM,N/A,N/A,63.099,65.645,N/A,OOM,65.56,0.085,65.645
visitall-multidimensional/4-dim-visitall-FAR-g2,p9,0.058,63.934,64.009,N/A,OOM,N/A,N/A,63.934,66.4,N/A,OOM,66.32,0.08,66.4
visitall-multidimensional/4-dim-visitall-FAR-g3,p0,0.057,5.409,5.484,21,SUCCESS,5.222,0.187,5.409,0.783,21,SUCCESS,0.678,0.105,0.783
visitall-multidimensional/4-dim-visitall-FAR-g3,p1,0.058,243.451,243.526,37,SUCCESS,242.091,1.36,243.451,15.987,37,SUCCESS,15.69,0.297,15.987
visitall-multidimensional/4-dim-visitall-FAR-g3,p2,0.059,300.098,300.174,N/A,TIMEOUT,300.03,0.068,300.098,171.454,52,SUCCESS,170.195,1.259,171.454
visitall-multidimensional/4-dim-visitall-FAR-g3,p3,0.059,117.26,117.336,N/A,OOM,N/A,N/A,117.26,299.105,N/A,TIMEOUT,299.03,0.075,299.105
visitall-multidimensional/4-dim-visitall-FAR-g3,p4,0.059,61.883,61.958,N/A,OOM,N/A,N/A,61.883,299.141,N/A,TIMEOUT,299.06,0.081,299.141
visitall-multidimensional/4-dim-visitall-FAR-g3,p5,0.059,63.318,63.394,N/A,OOM,N/A,N/A,63.318,91.455,N/A,OOM,91.35,0.105,91.455
visitall-multidimensional/4-dim-visitall-FAR-g3,p6,0.059,63.187,63.264,N/A,OOM,N/A,N/A,63.187,96.291,N/A,OOM,96.20,0.091,96.291
visitall-multidimensional/4-dim-visitall-FAR-g3,p7,0.058,62.499,62.574,N/A,OOM,N/A,N/A,62.499,65.116,N/A,OOM,65.02,0.096,65.116
visitall-multidimensional/4-dim-visitall-FAR-g3,p8,0.058,62.558,62.632,N/A,OOM,N/A,N/A,62.558,65.53,N/A,OOM,65.44,0.09,65.53
visitall-multidimensional/4-dim-visitall-FAR-g3,p9,0.058,63.03,63.104,N/A,OOM,N/A,N/A,63.03,65.847,N/A,OOM,65.78,0.067,65.847
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p0,0.057,299.052,299.126,N/A,TIMEOUT,298.97,0.082,299.052,12.333,4,SUCCESS,12.079,0.254,12.333
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p1,0.06,300.136,300.213,N/A,TIMEOUT,300.03,0.106,300.136,146.072,3,SUCCESS,145.208,0.864,146.072
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p2,0.06,79.479,79.556,N/A,OOM,N/A,N/A,79.479,299.091,N/A,TIMEOUT,299.00,0.091,299.091
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p3,0.058,53.425,53.499,N/A,OOM,N/A,N/A,53.425,104.549,N/A,OOM,104.45,0.099,104.549
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p4,0.059,53.408,53.483,N/A,OOM,N/A,N/A,53.408,80.08,N/A,OOM,79.99,0.09,80.08
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p5,0.057,300.177,300.25,N/A,ERROR,300.09,0.087,300.177,63.028,N/A,OOM,62.98,0.048,63.028
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p6,0.059,54.809,54.884,N/A,OOM,N/A,N/A,54.809,63.644,N/A,OOM,63.58,0.064,63.644
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p7,0.065,55.611,55.693,N/A,OOM,N/A,N/A,55.611,58.956,N/A,OOM,58.87,0.086,58.956
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p8,0.059,57.279,57.355,N/A,OOM,N/A,N/A,57.279,62.605,N/A,OOM,62.45,0.155,62.605
visitall-multidimensional/5-dim-visitall-CLOSE-g1,p9,0.064,55.52,55.601,N/A,OOM,N/A,N/A,55.52,63.026,N/A,OOM,62.94,0.086,63.026
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p0,0.058,299.065,299.139,N/A,TIMEOUT,298.97,0.095,299.065,12.26,5,SUCCESS,12.008,0.252,12.26
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p1,0.058,300.124,300.199,N/A,TIMEOUT,300.04,0.084,300.124,146.075,7,SUCCESS,145.189,0.886,146.075
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p2,0.059,79.905,79.981,N/A,OOM,N/A,N/A,79.905,299.083,N/A,TIMEOUT,299.02,0.063,299.083
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p3,0.064,53.585,53.665,N/A,OOM,N/A,N/A,53.585,126.39,N/A,OOM,126.30,0.09,126.39
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p4,0.065,54.506,54.588,N/A,OOM,N/A,N/A,54.506,81.091,N/A,OOM,80.99,0.101,81.091
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p5,0.057,55.395,55.469,N/A,OOM,N/A,N/A,55.395,64.506,N/A,OOM,64.41,0.096,64.506
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p6,0.058,56.615,56.69,N/A,OOM,N/A,N/A,56.615,64.556,N/A,OOM,64.47,0.086,64.556
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p7,0.059,57.072,57.147,N/A,OOM,N/A,N/A,57.072,59.848,N/A,OOM,59.79,0.058,59.848
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p8,0.059,57.607,57.683,N/A,OOM,N/A,N/A,57.607,64.629,N/A,OOM,64.57,0.059,64.629
visitall-multidimensional/5-dim-visitall-CLOSE-g2,p9,0.063,57.303,57.383,N/A,OOM,N/A,N/A,57.303,63.94,N/A,OOM,63.83,0.11,63.94
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p0,0.057,299.077,299.151,N/A,TIMEOUT,298.98,0.097,299.077,12.31,7,SUCCESS,12.06,0.25,12.31
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p1,0.06,299.121,299.199,N/A,TIMEOUT,299.02,0.101,299.121,146.185,7,SUCCESS,145.297,0.888,146.185
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p2,0.059,79.074,79.15,N/A,OOM,N/A,N/A,79.074,299.104,N/A,TIMEOUT,299.06,0.044,299.104
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p3,0.059,52.516,52.593,N/A,OOM,N/A,N/A,52.516,105.3,N/A,OOM,105.21,0.09,105.3
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p4,0.062,53.64,53.72,N/A,OOM,N/A,N/A,53.64,301.193,N/A,ERROR,301.09,0.103,301.193
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p5,0.059,54.12,54.197,N/A,OOM,N/A,N/A,54.12,62.835,N/A,OOM,62.77,0.065,62.835
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p6,0.058,54.759,54.834,N/A,OOM,N/A,N/A,54.759,62.149,N/A,OOM,62.07,0.079,62.149
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p7,0.059,55.726,55.802,N/A,OOM,N/A,N/A,55.726,59.723,N/A,OOM,59.66,0.063,59.723
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p8,0.058,55.297,55.372,N/A,OOM,N/A,N/A,55.297,64.027,N/A,OOM,63.96,0.067,64.027
visitall-multidimensional/5-dim-visitall-CLOSE-g3,p9,0.059,56.817,56.894,N/A,OOM,N/A,N/A,56.817,64.07,N/A,OOM,63.95,0.12,64.07
visitall-multidimensional/5-dim-visitall-FAR-g1,p0,0.057,299.07,299.145,N/A,TIMEOUT,298.98,0.09,299.07,12.271,24,SUCCESS,12.009,0.262,12.271
visitall-multidimensional/5-dim-visitall-FAR-g1,p1,0.059,299.137,299.213,N/A,TIMEOUT,299.05,0.087,299.137,146.012,35,SUCCESS,144.884,1.128,146.012
visitall-multidimensional/5-dim-visitall-FAR-g1,p2,0.058,79.966,80.042,N/A,OOM,N/A,N/A,79.966,299.126,N/A,TIMEOUT,299.02,0.106,299.126
visitall-multidimensional/5-dim-visitall-FAR-g1,p3,0.059,53.239,53.315,N/A,OOM,N/A,N/A,53.239,126.191,N/A,OOM,126.12,0.071,126.191
visitall-multidimensional/5-dim-visitall-FAR-g1,p4,0.059,53.781,53.857,N/A,OOM,N/A,N/A,53.781,300.222,N/A,ERROR,300.15,0.072,300.222
visitall-multidimensional/5-dim-visitall-FAR-g1,p5,0.06,55.555,55.632,N/A,OOM,N/A,N/A,55.555,58.223,N/A,OOM,58.13,0.093,58.223
visitall-multidimensional/5-dim-visitall-FAR-g1,p6,0.067,55.164,55.254,N/A,OOM,N/A,N/A,55.164,62.958,N/A,OOM,62.91,0.048,62.958
visitall-multidimensional/5-dim-visitall-FAR-g1,p7,0.059,55.033,55.108,N/A,OOM,N/A,N/A,55.033,59.487,N/A,OOM,59.43,0.057,59.487
visitall-multidimensional/5-dim-visitall-FAR-g1,p8,0.06,56.395,56.472,N/A,OOM,N/A,N/A,56.395,63.919,N/A,OOM,63.85,0.069,63.919
visitall-multidimensional/5-dim-visitall-FAR-g1,p9,0.06,300.15,300.227,N/A,ERROR,300.12,0.03,300.15,300.184,N/A,ERROR,300.13,0.054,300.184
visitall-multidimensional/5-dim-visitall-FAR-g2,p0,0.059,299.08,299.156,N/A,TIMEOUT,298.98,0.1,299.08,12.271,25,SUCCESS,12.001,0.27,12.271
visitall-multidimensional/5-dim-visitall-FAR-g2,p1,0.061,299.125,299.203,N/A,TIMEOUT,299.05,0.075,299.125,147.08,35,SUCCESS,145.97,1.11,147.08
visitall-multidimensional/5-dim-visitall-FAR-g2,p2,0.059,79.743,79.819,N/A,OOM,N/A,N/A,79.743,299.121,N/A,TIMEOUT,299.07,0.051,299.121
visitall-multidimensional/5-dim-visitall-FAR-g2,p3,0.061,52.836,52.914,N/A,OOM,N/A,N/A,52.836,104.178,N/A,OOM,104.09,0.088,104.178
visitall-multidimensional/5-dim-visitall-FAR-g2,p4,0.059,300.203,300.279,N/A,ERROR,300.14,0.063,300.203,81.053,N/A,OOM,81.00,0.053,81.053
visitall-multidimensional/5-dim-visitall-FAR-g2,p5,0.058,54.759,54.834,N/A,OOM,N/A,N/A,54.759,59.569,N/A,OOM,59.50,0.069,59.569
visitall-multidimensional/5-dim-visitall-FAR-g2,p6,0.059,54.874,54.95,N/A,OOM,N/A,N/A,54.874,62.813,N/A,OOM,62.71,0.103,62.813
visitall-multidimensional/5-dim-visitall-FAR-g2,p7,0.064,55.416,55.496,N/A,OOM,N/A,N/A,55.416,59.072,N/A,OOM,58.96,0.112,59.072
visitall-multidimensional/5-dim-visitall-FAR-g2,p8,0.059,54.347,54.423,N/A,OOM,N/A,N/A,54.347,64.398,N/A,OOM,64.30,0.098,64.398
visitall-multidimensional/5-dim-visitall-FAR-g2,p9,0.063,56.179,56.259,N/A,OOM,N/A,N/A,56.179,64.076,N/A,OOM,64.01,0.066,64.076
visitall-multidimensional/5-dim-visitall-FAR-g3,p0,0.057,299.074,299.148,N/A,TIMEOUT,298.98,0.094,299.074,12.352,26,SUCCESS,12.088,0.264,12.352
visitall-multidimensional/5-dim-visitall-FAR-g3,p1,0.06,299.141,299.217,N/A,TIMEOUT,299.04,0.101,299.141,146.42,36,SUCCESS,145.321,1.099,146.42
visitall-multidimensional/5-dim-visitall-FAR-g3,p2,0.059,80.13,80.205,N/A,OOM,N/A,N/A,80.13,299.104,N/A,TIMEOUT,299.06,0.044,299.104
visitall-multidimensional/5-dim-visitall-FAR-g3,p3,0.059,53.802,53.878,N/A,OOM,N/A,N/A,53.802,105.148,N/A,OOM,105.07,0.078,105.148
visitall-multidimensional/5-dim-visitall-FAR-g3,p4,0.06,53.713,53.789,N/A,OOM,N/A,N/A,53.713,80.599,N/A,OOM,80.51,0.089,80.599
visitall-multidimensional/5-dim-visitall-FAR-g3,p5,0.064,54.695,54.776,N/A,OOM,N/A,N/A,54.695,63.151,N/A,OOM,63.09,0.061,63.151
visitall-multidimensional/5-dim-visitall-FAR-g3,p6,0.058,300.176,300.251,N/A,ERROR,300.11,0.066,300.176,63.367,N/A,OOM,63.30,0.067,63.367
visitall-multidimensional/5-dim-visitall-FAR-g3,p7,0.058,55.649,55.723,N/A,OOM,N/A,N/A,55.649,58.792,N/A,OOM,58.71,0.082,58.792
visitall-multidimensional/5-dim-visitall-FAR-g3,p8,0.059,55.744,55.821,N/A,OOM,N/A,N/A,55.744,64.491,N/A,OOM,64.40,0.091,64.491
visitall-multidimensional/5-dim-visitall-FAR-g3,p9,0.065,56.067,56.149,N/A,OOM,N/A,N/A,56.067,63.428,N/A,OOM,63.38,0.048,63.428
